132;2116
136;2091
155;2016
165;2175
167;1867
167;2222
169;1730
171;1443
173;1683
175;1710
185;2201
190;2313
193;1668
195;2265
200;2206
203;2225
216;1923
218;2029
219;2352
231;1854
239;1776
239;1960
240;2219
252;2276
258;2165
272;1792
281;2074
283;1579
283;2373
284;1766
285;1815
287;1958
290;1596
290;1621
290;2241
293;1409
296;1710
306;2125
311;2147
319;2196
320;1960
331;2100
344;1815
348;1839
351;2271
354;1670
361;2338
362;1769
376;1494
377;1791
384;2008
385;1442
385;2114
389;1509
398;1326
401;1924
405;2092
411;2164
417;1823
417;2065
420;1700
421;2165
424;1987
433;1715
438;2158
441;1760
447;1688
448;1482
455;1660
456;1815
458;2015
459;1275
460;1769
461;2293
463;1924
467;1757
471;1931
471;2373
472;1475
473;1917
481;1287
482;1577
494;2065
495;1896
503;1652
517;1730
522;2056
533;2006
544;1275
545;1854
546;1482
546;1512
546;1613
555;1760
557;2074
561;1257
561;1616
563;1760
563;2065
569;1601
570;1739
571;1591
573;1804
586;1637
587;1430
595;1576
599;1905
600;1484
608;1242
609;1734
611;1960
619;1853
621;1512
627;2373
631;1801
635;1257
640;1691
641;1489
641;1683
641;1966
645;1434
648;1389
649;1702
656;1279
658;1470
658;1517
659;1463
659;1595
672;1242
672;1976
676;1734
678;1620
678;1726
683;1313
688;1736
695;1271
697;1743
699;1869
705;1670
707;1612
710;1876
712;1257
712;1332
719;1399
723;1428
724;1583
729;1481
733;1351
737;1407
738;1145
738;1171
740;1604
741;1620
746;1589
746;2129
749;1313
750;1615
760;1259
761;1890
769;1737
775;1802
776;1332
777;1248
779;1606
786;1692
788;1487
792;1345
792;1481
796;1315
796;1382
796;1483
801;1128
803;1292
804;1457
805;1593
808;1346
812;1125
813;1547
814;1313
821;1615
829;1258
835;1589
839;1338
839;1664
845;1331
847;1723
850;1432
852;1125
853;2118
855;1487
856;1345
861;1483
866;1270
866;1427
867;1214
867;1390
868;1128
872;1117
872;1546
873;1346
879;1547
892;1313
899;1484
903;1553
904;1338
910;1615
911;1638
914;1258
919;1194
921;1487
921;1904
922;1598
929;1125
930;1225
930;1367
938;1308
941;1122
941;1328
946;1038
948;1401
953;1546
954;1209
956;1111
957;1313
964;1039
971;1295
973;1413
974;1402
980;1412
980;1576
983;1223
988;1598
988;1815
992;1115
995;1194
997;1040
998;1638
999;1142
999;1487
1004;1350
1018;1111
1018;1300
1021;1105
1023;1104
1023;1527
1025;1289
1028;997
1038;1402
1041;1168
1051;1346
1052;1482
1054;1039
1058;1133
1059;1267
1064;1061
1064;1142
1064;960
1066;1273
1067;1466
1071;1041
1076;1350
1081;1111
1083;1638
1085;1561
1090;1269
1090;960
1091;1105
1091;1521
1097;997
1098;1224
1103;1059
1105;1168
1114;1461
1117;1190
1124;1021
1125;1665
1126;1039
1127;1172
1128;1133
1130;867
1135;945
1136;1191
1137;1027
1137;1273
1140;1078
1141;1317
1147;1039
1147;1638
1157;1142
1158;1521
1165;1224
1166;960
1169;1105
1170;1168
1172;1059
1174;997
1177;1461
1191;1042
1191;1172
1193;923
1197;1016
1197;1133
1201;1066
1202;1027
1205;775
1206;1187
1207;815
1209;1039
1211;1064
1216;1638
1218;1126
1221;1440
1223;1142
1231;1507
1233;960
1237;1104
1242;1105
1247;972
1251;960
1252;993
1255;1461
1256;1585
1258;1172
1259;1102
1263;999
1268;1016
1271;775
1271;905
1275;1129
1276;998
1280;1101
1285;1044
1286;1035
1286;1126
1286;803
1295;1298
1296;1440
1302;960
1303;1057
1306;1078
1315;960
1318;1461
1319;1018
1325;972
1326;1102
1336;999
1338;950
1343;1445
1343;1585
1343;775
1344;1070
1345;1016
1349;998
1351;1044
1352;905
1352;970
1353;966
1355;1029
1358;710
1364;1101
1364;1298
1379;960
1379;960
1380;1078
1382;1053
1390;1461
1398;1039
1399;932
1404;950
1405;999
1407;1582
1411;1272
1413;713
1413;846
1416;780
1419;970
1421;1044
1422;966
1424;710
1428;1016
1431;1101
1434;1001
1441;965
1444;1263
1445;960
1446;1390
1448;1064
1462;1461
1464;910
1466;1005
1470;802
1471;992
1473;888
1475;1272
1477;1230
1479;780
1481;629
1486;906
1486;932
1487;710
1489;846
1491;923
1491;943
1493;998
1496;1101
1507;1001
1510;1263
1513;847
1515;965
1516;1016
1516;1356
1520;1064
1525;1406
1535;931
1538;1272
1538;711
1539;992
1543;545
1551;710
1551;761
1551;888
1555;983
1556;943
1558;846
1559;1074
1559;1192
1559;817
1566;932
1571;871
1580;910
1581;1263
1581;1295
1582;794
1583;955
1584;1028
1587;1309
1588;887
1604;930
1605;545
